# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
128030at6656	Complete	AgamP4_2R:47481215-47482267	290.6	224	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128188at6656	Complete	AgamP4_2L:45983327-45986048	110.5	347	https://www.orthodb.org/v10?query=128188at6656	Coiled-coil domain-containing protein 102A
128216at6656	Complete	AgamP4_X:9095912-9107711	241.6	146	https://www.orthodb.org/v10?query=128216at6656	Protein MAK16 homolog
128331at6656	Complete	AgamP4_2R:58116468-58117234	309.3	178	https://www.orthodb.org/v10?query=128331at6656	ADP-ribosylation factor-related protein 1
128464at6656	Complete	AgamP4_2R:20506410-20507809	264.9	198	https://www.orthodb.org/v10?query=128464at6656	exosome complex component rrp45
128916at6656	Complete	AgamP4_2R:21560745-21562316	196.8	162	https://www.orthodb.org/v10?query=128916at6656	Golgi SNAP receptor complex member 1
129077at6656	Complete	AgamP4_2R:36319264-36319998	284.5	163	https://www.orthodb.org/v10?query=129077at6656	malignant T-cell-amplified sequence 1 homolog
129131at6656	Complete	AgamP4_2R:49528276-49529425	332.4	235	https://www.orthodb.org/v10?query=129131at6656	CAAX prenyl protease 2
129200at6656	Complete	AgamP4_3L:10103204-10104001	161.2	123	https://www.orthodb.org/v10?query=129200at6656	probable glucosamine 6-phosphate N-acetyltransferase
129593at6656	Complete	AgamP4_3R:25449750-25450539	269.7	151	https://www.orthodb.org/v10?query=129593at6656	Calcium load-activated calcium channel
129618at6656	Complete	AgamP4_2L:36686228-36687103	235.0	181	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129675at6656	Complete	AgamP4_2R:25203512-25204348	215.1	165	https://www.orthodb.org/v10?query=129675at6656	TIP41-like protein
129886at6656	Complete	AgamP4_2R:31282012-31282556	162.2	101	https://www.orthodb.org/v10?query=129886at6656	Histone deacetylase complex subunit SAP18
129902at6656	Complete	AgamP4_2L:10244743-10245277	138.8	109	https://www.orthodb.org/v10?query=129902at6656	28S ribosomal protein S17, mitochondrial
129989at6656	Complete	AgamP4_3L:21519030-21519927	159.0	159	https://www.orthodb.org/v10?query=129989at6656	growth arrest and DNA damage-inducible proteins-interacting protein 1
130105at6656	Complete	AgamP4_3L:10101273-10102257	193.0	181	https://www.orthodb.org/v10?query=130105at6656	protein FAM192A
130126at6656	Complete	AgamP4_3L:6571714-6572400	269.4	179	https://www.orthodb.org/v10?query=130126at6656	protein CWC15 homolog
130176at6656	Complete	AgamP4_2L:34753000-34754092	214.2	206	https://www.orthodb.org/v10?query=130176at6656	uncharacterized protein C9orf78
130363at6656	Complete	AgamP4_2R:570646-571652	301.7	207	https://www.orthodb.org/v10?query=130363at6656	39S ribosomal protein L19, mitochondrial
130514at6656	Complete	AgamP4_2L:20390888-20391445	173.0	130	https://www.orthodb.org/v10?query=130514at6656	UPF0428 protein CXorf56 homolog
130563at6656	Missing
130663at6656	Complete	AgamP4_3R:51714353-51715512	279.1	209	https://www.orthodb.org/v10?query=130663at6656	60S ribosomal protein L13a
130825at6656	Complete	AgamP4_X:4522057-4522930	88.1	129	https://www.orthodb.org/v10?query=130825at6656	vesicle transport protein SEC20
130923at6656	Missing
131276at6656	Missing
131307at6656	Complete	AgamP4_3L:39294586-39296294	263.8	338	https://www.orthodb.org/v10?query=131307at6656	beclin 1-associated autophagy-related key regulator
131495at6656	Complete	AgamP4_2R:47971046-47971855	283.0	177	https://www.orthodb.org/v10?query=131495at6656	DNA excision repair protein ERCC-1
131516at6656	Complete	AgamP4_2R:49276095-49276978	257.3	176	https://www.orthodb.org/v10?query=131516at6656	Mediator of RNA polymerase II transcription subunit 4
131588at6656	Complete	AgamP4_3L:32951626-32952294	195.1	119	https://www.orthodb.org/v10?query=131588at6656	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
131642at6656	Complete	AgamP4_X:1794071-1794738	164.3	136	https://www.orthodb.org/v10?query=131642at6656	39S ribosomal protein L40, mitochondrial
131668at6656	Complete	AgamP4_3L:17838511-17839245	247.8	146	https://www.orthodb.org/v10?query=131668at6656	protein canopy 4
131720at6656	Complete	AgamP4_2R:2840585-2842005	341.2	265	https://www.orthodb.org/v10?query=131720at6656	Protein-S-isoprenylcysteine O-methyltransferase
131751at6656	Complete	AgamP4_2R:37713781-37716233	293.4	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131921at6656	Complete	AgamP4_2R:37294289-37296111	260.5	242	https://www.orthodb.org/v10?query=131921at6656	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
132329at6656	Duplicated	AAAB01002209:57328-60414	272.9	141	https://www.orthodb.org/v10?query=132329at6656	Signal peptidase complex catalytic subunit SEC11
132329at6656	Duplicated	AgamP4_2R:31958215-31961281	272.9	141	https://www.orthodb.org/v10?query=132329at6656	Signal peptidase complex catalytic subunit SEC11
132340at6656	Complete	AgamP4_2L:47803489-47806898	273.6	167	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132441at6656	Complete	AgamP4_3R:5238653-5239535	192.9	155	https://www.orthodb.org/v10?query=132441at6656	Neuroendocrine protein 7B2
132495at6656	Complete	AgamP4_3R:5812281-5813694	353.8	276	https://www.orthodb.org/v10?query=132495at6656	etoposide-induced protein 2.4 homolog
132760at6656	Fragmented	AgamP4_UNKN:31346796-31347155	211.6	110	https://www.orthodb.org/v10?query=132760at6656	Peptidyl-prolyl cis-trans isomerase
132854at6656	Complete	AgamP4_3L:36811652-36815715	152.2	165	https://www.orthodb.org/v10?query=132854at6656	glutamate--cysteine ligase regulatory subunit
132857at6656	Complete	AgamP4_2R:5559165-5559878	236.9	199	https://www.orthodb.org/v10?query=132857at6656	Leucine-rich repeat-containing protein 57
133015at6656	Complete	AgamP4_2L:38672819-38673637	320.0	206	https://www.orthodb.org/v10?query=133015at6656	ribosome-recycling factor, mitochondrial
133329at6656	Complete	AgamP4_2R:13019347-13019983	101.9	87	https://www.orthodb.org/v10?query=133329at6656	protein archease-like
133362at6656	Complete	AgamP4_2R:22999635-23000312	233.3	133	https://www.orthodb.org/v10?query=133362at6656	probable N-acetyltransferase san
133422at6656	Complete	AgamP4_2R:38184550-38185625	117.6	110	https://www.orthodb.org/v10?query=133422at6656	protein BCCIP homolog
133603at6656	Complete	AgamP4_X:15563045-15564170	138.6	107	https://www.orthodb.org/v10?query=133603at6656	probable cardiolipin synthase (CMP-forming)
133735at6656	Complete	AgamP4_3L:37840869-37841668	224.9	157	https://www.orthodb.org/v10?query=133735at6656	DNA-directed RNA polymerase III subunit RPC8
133949at6656	Complete	AgamP4_3R:43775935-43776761	211.4	180	https://www.orthodb.org/v10?query=133949at6656	gamma-secretase subunit Aph-1
134073at6656	Complete	AgamP4_3R:14582777-14584260	141.4	157	https://www.orthodb.org/v10?query=134073at6656	methyltransferase-like protein 4
134209at6656	Complete	AgamP4_3L:25445796-25446964	178.4	217	https://www.orthodb.org/v10?query=134209at6656	CD2 antigen cytoplasmic tail-binding protein 2 homolog
134216at6656	Complete	AgamP4_2R:6303988-6305408	227.1	271	https://www.orthodb.org/v10?query=134216at6656	vacuolar protein sorting-associated protein 72 homolog
134673at6656	Complete	AgamP4_X:15553165-15560316	261.9	183	https://www.orthodb.org/v10?query=134673at6656	complex I intermediate-associated protein 30, mitochondrial
134708at6656	Missing
134776at6656	Complete	AgamP4_X:18632742-18636219	170.4	114	https://www.orthodb.org/v10?query=134776at6656	J domain-containing protein
134835at6656	Complete	AgamP4_2L:24566888-24567767	190.5	153	https://www.orthodb.org/v10?query=134835at6656	ceramide-1-phosphate transfer protein
134853at6656	Duplicated	AgamP4_3L:41722221-41722697	250.7	149	https://www.orthodb.org/v10?query=134853at6656	COP9 signalosome complex subunit 7a
134853at6656	Duplicated	AgamP4_3L:41722221-41724788	250.7	154	https://www.orthodb.org/v10?query=134853at6656	COP9 signalosome complex subunit 7a
134865at6656	Complete	AgamP4_2R:56725243-56729182	215.7	198	https://www.orthodb.org/v10?query=134865at6656	phosducin-like protein
134885at6656	Complete	AgamP4_2L:47128359-47129559	254.3	207	https://www.orthodb.org/v10?query=134885at6656	28S ribosomal protein S22, mitochondrial
135065at6656	Complete	AgamP4_3L:41720480-41721033	143.7	100	https://www.orthodb.org/v10?query=135065at6656	DNA-directed RNA polymerases I, II, and III subunit RPABC3
135075at6656	Complete	AgamP4_2L:23981906-23982506	185.9	121	https://www.orthodb.org/v10?query=135075at6656	40S ribosomal protein S13
135107at6656	Complete	AgamP4_2L:33834353-33836670	270.3	154	https://www.orthodb.org/v10?query=135107at6656	coatomer subunit zeta-1
135123at6656	Complete	AgamP4_3L:11721708-11724923	171.5	120	https://www.orthodb.org/v10?query=135123at6656	DNA replication complex GINS protein PSF1-like
135203at6656	Complete	AgamP4_2R:4756057-4757120	230.5	202	https://www.orthodb.org/v10?query=135203at6656	RPII140-upstream gene protein
135204at6656	Complete	AgamP4_2R:22169855-22170778	240.9	191	https://www.orthodb.org/v10?query=135204at6656	protein FRG1 homolog
135215at6656	Complete	AgamP4_2L:7538957-7539982	155.0	199	https://www.orthodb.org/v10?query=135215at6656	leukocyte receptor cluster member 1 homolog
135357at6656	Complete	AgamP4_3L:3742216-3742894	254.5	147	https://www.orthodb.org/v10?query=135357at6656	cytochrome c oxidase assembly protein COX11, mitochondrial
135373at6656	Complete	AgamP4_3R:10362612-10363447	239.1	184	https://www.orthodb.org/v10?query=135373at6656	probable 39S ribosomal protein L24, mitochondrial
135391at6656	Complete	AgamP4_2R:51967181-51968344	152.2	451	https://www.orthodb.org/v10?query=135391at6656	myotrophin
135526at6656	Complete	AgamP4_3L:38045128-38046257	307.9	239	https://www.orthodb.org/v10?query=135526at6656	transcription termination factor 3, mitochondrial
135676at6656	Complete	AgamP4_2L:44269004-44269596	129.5	87	https://www.orthodb.org/v10?query=135676at6656	Thioredoxin
135690at6656	Complete	AgamP4_2L:14831284-14831920	102.4	103	https://www.orthodb.org/v10?query=135690at6656	transmembrane protein 50A
135702at6656	Duplicated	AgamP4_2R:55719217-55719738	182.0	115	https://www.orthodb.org/v10?query=135702at6656	28S ribosomal protein S24, mitochondrial
135702at6656	Duplicated	AgamP4_UNKN:32743569-32744090	181.9	115	https://www.orthodb.org/v10?query=135702at6656	28S ribosomal protein S24, mitochondrial
135764at6656	Complete	AgamP4_X:8098470-8102476	117.6	146	https://www.orthodb.org/v10?query=135764at6656	uncharacterized protein C6orf106 homolog
135828at6656	Complete	AgamP4_2L:40163773-40164356	213.2	118	https://www.orthodb.org/v10?query=135828at6656	ubiquitin-conjugating enzyme E2 variant 2
135834at6656	Complete	AgamP4_2R:19036152-19036694	229.1	123	https://www.orthodb.org/v10?query=135834at6656	protein BUD31 homolog
135859at6656	Complete	AgamP4_2L:47792294-47792752	191.0	129	https://www.orthodb.org/v10?query=135859at6656	protein PBDC1
135975at6656	Complete	AgamP4_2L:203865-204952	168.9	170	https://www.orthodb.org/v10?query=135975at6656	box C/D snoRNA protein 1
135994at6656	Complete	AgamP4_3L:19979270-19979794	81.1	79	https://www.orthodb.org/v10?query=135994at6656	ribonuclease H2 subunit C
136055at6656	Complete	AgamP4_2L:22641953-22642617	215.6	141	https://www.orthodb.org/v10?query=136055at6656	Translocon-associated protein subunit beta
136095at6656	Complete	AgamP4_3L:33338852-33343475	324.9	361	https://www.orthodb.org/v10?query=136095at6656	28S ribosomal protein S27, mitochondrial
136119at6656	Complete	AgamP4_3R:3273704-3274639	277.9	211	https://www.orthodb.org/v10?query=136119at6656	malectin-A
136224at6656	Complete	AgamP4_UNKN:26372499-26373177	207.1	158	https://www.orthodb.org/v10?query=136224at6656	DNA replication complex GINS protein PSF2
136365at6656	Complete	AgamP4_2R:21842214-21845276	141.7	100	https://www.orthodb.org/v10?query=136365at6656	39S ribosomal protein L27, mitochondrial
136559at6656	Complete	AgamP4_3L:17687752-17688858	176.1	207	https://www.orthodb.org/v10?query=136559at6656	nuclear speckle splicing regulatory protein 1
136888at6656	Complete	AgamP4_3R:34691801-34692645	90.8	74	https://www.orthodb.org/v10?query=136888at6656	tRNA-splicing endonuclease subunit Sen2
137050at6656	Complete	AgamP4_3L:16306461-16306963	187.1	103	https://www.orthodb.org/v10?query=137050at6656	40S ribosomal protein S12
137197at6656	Missing
137202at6656	Complete	AgamP4_2R:9245049-9246157	174.0	155	https://www.orthodb.org/v10?query=137202at6656	Transport and Golgi organization protein 11
137334at6656	Complete	AgamP4_3R:25443398-25443850	117.1	89	https://www.orthodb.org/v10?query=137334at6656	28S ribosomal protein S14, mitochondrial
137338at6656	Complete	AgamP4_3L:6294911-6297104	113.2	86	https://www.orthodb.org/v10?query=137338at6656	mimitin, mitochondrial
137422at6656	Complete	AgamP4_2L:26774175-26775180	204.4	141	https://www.orthodb.org/v10?query=137422at6656	TM2 domain-containing protein almondex
137609at6656	Complete	AgamP4_3R:34711517-34712566	323.7	274	https://www.orthodb.org/v10?query=137609at6656	tubulin-specific chaperone C
137688at6656	Complete	AgamP4_2R:9102342-9103447	317.1	252	https://www.orthodb.org/v10?query=137688at6656	39S ribosomal protein L1, mitochondrial
137709at6656	Complete	AgamP4_3R:1127354-1129926	187.9	211	https://www.orthodb.org/v10?query=137709at6656	Nuclear factor interleukin-3-regulated protein
137711at6656	Complete	AgamP4_X:18794075-18794548	210.6	109	https://www.orthodb.org/v10?query=137711at6656	RNA-binding motif protein, X-linked 2
138243at6656	Complete	AgamP4_X:7190703-7195856	274.0	171	https://www.orthodb.org/v10?query=138243at6656	synaptobrevin homolog YKT6
138271at6656	Complete	AgamP4_2L:7587897-7588687	317.0	186	https://www.orthodb.org/v10?query=138271at6656	proteasome subunit beta type-1
138379at6656	Complete	AgamP4_2R:56831151-56832175	120.3	92	https://www.orthodb.org/v10?query=138379at6656	CDGSH iron-sulfur domain-containing protein 2 homolog
138401at6656	Complete	AgamP4_2L:26053968-26056484	137.5	104	https://www.orthodb.org/v10?query=138401at6656	prefoldin subunit 2
138502at6656	Complete	AgamP4_3L:39991317-39992404	265.7	188	https://www.orthodb.org/v10?query=138502at6656	coiled-coil domain-containing protein 94
138553at6656	Complete	AgamP4_2R:22049648-22050153	195.8	99	https://www.orthodb.org/v10?query=138553at6656	Glutaredoxin
138659at6656	Complete	AgamP4_2L:13807717-13808549	308.9	207	https://www.orthodb.org/v10?query=138659at6656	dnaJ homolog subfamily C member 8
138684at6656	Complete	AgamP4_2L:3858863-3859401	141.6	82	https://www.orthodb.org/v10?query=138684at6656	probable 28S ribosomal protein S16, mitochondrial
138937at6656	Complete	AgamP4_2R:60786231-60786778	116.1	110	https://www.orthodb.org/v10?query=138937at6656	coiled-coil domain-containing protein 12
139217at6656	Complete	AgamP4_2R:19974814-19975739	150.5	193	https://www.orthodb.org/v10?query=139217at6656	ribosomal RNA processing protein 36 homolog
139553at6656	Complete	AgamP4_3L:4179356-4180045	276.2	181	https://www.orthodb.org/v10?query=139553at6656	viral IAP-associated factor homolog
139638at6656	Complete	AgamP4_3R:11011271-11011791	189.7	114	https://www.orthodb.org/v10?query=139638at6656	putative oligosaccharyltransferase complex subunit CG9662
139744at6656	Complete	AgamP4_3R:22373117-22373724	200.6	115	https://www.orthodb.org/v10?query=139744at6656	protein cornichon
139834at6656	Complete	AgamP4_2R:40592295-40594124	293.0	173	https://www.orthodb.org/v10?query=139834at6656	coiled-coil domain-containing protein 25
140076at6656	Complete	AgamP4_3R:35427364-35428505	206.4	166	https://www.orthodb.org/v10?query=140076at6656	histidine protein methyltransferase 1 homolog
140197at6656	Complete	AgamP4_3L:6372392-6373034	205.1	126	https://www.orthodb.org/v10?query=140197at6656	ER membrane protein complex subunit 4
140198at6656	Complete	AgamP4_3L:36834446-36835036	253.4	143	https://www.orthodb.org/v10?query=140198at6656	transmembrane protein 222
140403at6656	Complete	AgamP4_2R:40925227-40925978	161.5	117	https://www.orthodb.org/v10?query=140403at6656	Ribosomal protein S11
140461at6656	Complete	AgamP4_2L:47437002-47437952	288.4	205	https://www.orthodb.org/v10?query=140461at6656	vacuolar protein sorting-associated protein VTA1 homolog
140693at6656	Complete	AgamP4_3R:755286-767875	158.7	118	https://www.orthodb.org/v10?query=140693at6656	NADH dehydrogenase 
140874at6656	Complete	AgamP4_3L:38716369-38716995	162.1	115	https://www.orthodb.org/v10?query=140874at6656	H/ACA ribonucleoprotein complex subunit 2-like protein
140903at6656	Complete	AgamP4_2R:40511484-40521141	130.4	129	https://www.orthodb.org/v10?query=140903at6656	transmembrane protein 208
141031at6656	Complete	AgamP4_2L:8710710-8712075	285.8	272	https://www.orthodb.org/v10?query=141031at6656	RILP-like protein homolog isoform X1
141163at6656	Complete	AgamP4_3L:12155562-12156520	168.1	151	https://www.orthodb.org/v10?query=141163at6656	6-phosphogluconolactonase
141166at6656	Complete	AgamP4_2L:28618088-28619325	208.9	183	https://www.orthodb.org/v10?query=141166at6656	syntaxin-6
141175at6656	Complete	AgamP4_3R:44535148-44555605	155.0	101	https://www.orthodb.org/v10?query=141175at6656	Profilin
141298at6656	Complete	AgamP4_3R:50835864-50838566	173.5	158	https://www.orthodb.org/v10?query=141298at6656	Mitochondrial import inner membrane translocase subunit Tim23
141804at6656	Complete	AgamP4_3L:23001799-23002972	253.1	253	https://www.orthodb.org/v10?query=141804at6656	probable rRNA-processing protein EBP2 homolog
141859at6656	Complete	AgamP4_3L:41707172-41707906	215.0	149	https://www.orthodb.org/v10?query=141859at6656	gonadal protein gdl
141916at6656	Complete	AgamP4_2R:54821707-54822462	249.1	216	https://www.orthodb.org/v10?query=141916at6656	U3 small nucleolar RNA-associated protein 11
142388at6656	Complete	AgamP4_3L:30320501-30323272	261.7	181	https://www.orthodb.org/v10?query=142388at6656	Mediator of RNA polymerase II transcription subunit 19
142415at6656	Complete	AgamP4_2L:28550984-28551747	164.6	126	https://www.orthodb.org/v10?query=142415at6656	Charged multivesicular body protein 6
142522at6656	Complete	AgamP4_3R:14949223-14949705	124.6	118	https://www.orthodb.org/v10?query=142522at6656	leptin receptor gene-related protein
142613at6656	Complete	AgamP4_3L:36027992-36029089	240.7	139	https://www.orthodb.org/v10?query=142613at6656	Protein RER1
142661at6656	Complete	AgamP4_3R:15350067-15351987	190.6	160	https://www.orthodb.org/v10?query=142661at6656	neuroguidin
142833at6656	Complete	AgamP4_3L:4177423-4177891	98.0	61	https://www.orthodb.org/v10?query=142833at6656	alpha-endosulfine
143154at6656	Complete	AgamP4_2L:46855834-46858475	211.4	158	https://www.orthodb.org/v10?query=143154at6656	TM2 domain-containing protein CG10795
143279at6656	Missing
143459at6656	Complete	AgamP4_2L:8660228-8661556	116.8	202	https://www.orthodb.org/v10?query=143459at6656	protein SMG9
143489at6656	Complete	AgamP4_2R:4483221-4496423	121.6	168	https://www.orthodb.org/v10?query=143489at6656	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
143562at6656	Complete	AgamP4_2L:27442072-27443058	151.7	204	https://www.orthodb.org/v10?query=143562at6656	DNA repair protein RAD51 homolog 4
143626at6656	Complete	AgamP4_2R:27053718-27054226	172.0	84	https://www.orthodb.org/v10?query=143626at6656	splicing factor 3B subunit 6-like protein
143709at6656	Complete	AgamP4_2R:43445542-43446271	187.6	168	https://www.orthodb.org/v10?query=143709at6656	Golgi SNAP receptor complex member 2
143812at6656	Complete	AgamP4_2L:31884474-31886158	178.2	209	https://www.orthodb.org/v10?query=143812at6656	LAS1-like protein
143930at6656	Complete	AgamP4_2R:9284439-9285452	227.0	151	https://www.orthodb.org/v10?query=143930at6656	stromal cell-derived factor 2
144337at6656	Complete	AgamP4_2R:678212-678999	136.7	124	https://www.orthodb.org/v10?query=144337at6656	DNA replication complex GINS protein SLD5
144652at6656	Complete	AgamP4_3R:36689233-36693984	287.3	247	https://www.orthodb.org/v10?query=144652at6656	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
144836at6656	Complete	AgamP4_3R:37602765-37603228	121.4	85	https://www.orthodb.org/v10?query=144836at6656	proteasome maturation protein
144851at6656	Complete	AgamP4_2R:13018034-13018619	182.2	128	https://www.orthodb.org/v10?query=144851at6656	protein SYS1 homolog
144853at6656	Complete	AgamP4_3R:19096373-19097859	162.9	142	https://www.orthodb.org/v10?query=144853at6656	deoxynucleotidyltransferase terminal-interacting protein 2
145033at6656	Complete	AgamP4_2R:2195162-2197224	222.1	156	https://www.orthodb.org/v10?query=145033at6656	cysteine-rich hydrophobic domain-containing protein 2
145102at6656	Complete	AgamP4_3L:26900712-26902651	197.0	98	https://www.orthodb.org/v10?query=145102at6656	Transcription elongation factor B polypeptide 1
145443at6656	Complete	AgamP4_2L:17436413-17440838	181.0	140	https://www.orthodb.org/v10?query=145443at6656	PH-like domain superfamily
145610at6656	Complete	AgamP4_2L:7586035-7586850	180.4	111	https://www.orthodb.org/v10?query=145610at6656	endothelial differentiation-related factor 1 homolog
145811at6656	Complete	AgamP4_2R:19974176-19974763	261.8	156	https://www.orthodb.org/v10?query=145811at6656	39S ribosomal protein L11, mitochondrial
145996at6656	Complete	AgamP4_2L:7541838-7542459	155.9	109	https://www.orthodb.org/v10?query=145996at6656	15 kDa selenoprotein
146007at6656	Complete	AgamP4_2L:12530327-12531141	135.8	108	https://www.orthodb.org/v10?query=146007at6656	josephin-2
146036at6656	Complete	AgamP4_2L:15210225-15211037	103.5	134	https://www.orthodb.org/v10?query=146036at6656	protein TSSC4
146087at6656	Complete	AgamP4_3R:10260873-10261409	207.2	112	https://www.orthodb.org/v10?query=146087at6656	DNA-directed RNA polymerase subunit
146102at6656	Complete	AgamP4_2R:2185483-2185929	208.1	118	https://www.orthodb.org/v10?query=146102at6656	40S ribosomal protein S15
146103at6656	Complete	AgamP4_3L:31717519-31718276	172.1	117	https://www.orthodb.org/v10?query=146103at6656	60S ribosomal protein L27a
146383at6656	Complete	AgamP4_2R:33121850-33122382	154.1	94	https://www.orthodb.org/v10?query=146383at6656	Transcription initiation factor TFIID subunit 12
146600at6656	Complete	AgamP4_2R:58634600-58638870	225.7	139	https://www.orthodb.org/v10?query=146600at6656	ER membrane protein complex subunit 7 homolog
146920at6656	Complete	AgamP4_2L:44388427-44388846	90.7	82	https://www.orthodb.org/v10?query=146920at6656	DNA-directed RNA polymerase III subunit RPC9
147002at6656	Complete	AgamP4_2R:38774945-38775687	272.1	176	https://www.orthodb.org/v10?query=147002at6656	charged multivesicular body protein 3
147025at6656	Complete	AgamP4_2R:7326530-7327276	140.8	157	https://www.orthodb.org/v10?query=147025at6656	ribosomal RNA-processing protein 7 homolog A
147322at6656	Fragmented	AgamP4_2R:33777768-33778308	141.8	101	https://www.orthodb.org/v10?query=147322at6656	Mitochondrial import inner membrane translocase subunit Tim22
147657at6656	Complete	AgamP4_2L:27436957-27437880	247.8	220	https://www.orthodb.org/v10?query=147657at6656	OTU domain-containing protein 6B
147723at6656	Complete	AgamP4_3R:11316188-11316617	170.9	98	https://www.orthodb.org/v10?query=147723at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
147852at6656	Complete	AgamP4_2L:17946120-17946928	175.2	99	https://www.orthodb.org/v10?query=147852at6656	uncharacterized protein C45G9.7
147891at6656	Complete	AgamP4_2R:18092560-18093201	164.8	131	https://www.orthodb.org/v10?query=147891at6656	mediator of RNA polymerase II transcription subunit 21
147980at6656	Duplicated	AAAB01003040:18051-18765	190.9	181	https://www.orthodb.org/v10?query=147980at6656	coiled-coil domain-containing protein 124
147980at6656	Duplicated	AgamP4_2R:50063686-50064400	191.9	183	https://www.orthodb.org/v10?query=147980at6656	coiled-coil domain-containing protein 124
148134at6656	Complete	AgamP4_3L:2341312-2341764	213.4	129	https://www.orthodb.org/v10?query=148134at6656	Ribosomal protein S13
148619at6656	Complete	AgamP4_X:8681665-8681994	127.9	77	https://www.orthodb.org/v10?query=148619at6656	HIG1 domain family member 2A
148713at6656	Complete	AgamP4_3R:28918364-28919202	179.5	106	https://www.orthodb.org/v10?query=148713at6656	class E basic helix-loop-helix protein 22
148851at6656	Complete	AgamP4_2R:22372971-22373479	184.1	102	https://www.orthodb.org/v10?query=148851at6656	Trafficking protein particle complex subunit 2
148890at6656	Complete	AgamP4_2L:45066392-45067117	210.2	122	https://www.orthodb.org/v10?query=148890at6656	NADH dehydrogenase 
149101at6656	Complete	AgamP4_2R:18585433-18586208	215.5	158	https://www.orthodb.org/v10?query=149101at6656	protein FAM173B
149126at6656	Complete	AgamP4_2R:20644657-20645907	228.0	202	https://www.orthodb.org/v10?query=149126at6656	thioredoxin domain-containing protein
149251at6656	Complete	AgamP4_X:13733157-13734066	169.8	160	https://www.orthodb.org/v10?query=149251at6656	mitotic spindle assembly checkpoint protein MAD2A
149405at6656	Complete	AgamP4_3R:13843487-13844188	156.1	93	https://www.orthodb.org/v10?query=149405at6656	protein quiver
149680at6656	Complete	AgamP4_2L:36421147-36422283	157.9	167	https://www.orthodb.org/v10?query=149680at6656	snurportin-1
149753at6656	Complete	AgamP4_2R:2189478-2189947	143.8	92	https://www.orthodb.org/v10?query=149753at6656	Short coiled-coil protein A
149796at6656	Complete	AgamP4_2R:20871526-20872143	189.4	121	https://www.orthodb.org/v10?query=149796at6656	trafficking protein particle complex subunit 6B
149819at6656	Complete	AgamP4_3L:33980931-33981654	168.9	133	https://www.orthodb.org/v10?query=149819at6656	Signal peptidase complex subunit 2
149973at6656	Complete	AgamP4_3L:35234676-35235860	157.6	105	https://www.orthodb.org/v10?query=149973at6656	28S ribosomal protein S31, mitochondrial
149977at6656	Complete	AgamP4_2R:8447653-8448227	159.4	96	https://www.orthodb.org/v10?query=149977at6656	U6 snRNA-associated Sm-like protein LSm1
150005at6656	Complete	AgamP4_3L:643185-662169	92.0	105	https://www.orthodb.org/v10?query=150005at6656	ER membrane protein complex subunit 8/9 homolog
150049at6656	Complete	AgamP4_2R:5860454-5861113	107.1	82	https://www.orthodb.org/v10?query=150049at6656	H/ACA ribonucleoprotein complex subunit
150137at6656	Complete	AgamP4_2L:46959667-46967175	216.5	126	https://www.orthodb.org/v10?query=150137at6656	transmembrane protein 35
150182at6656	Complete	AgamP4_X:5884688-5885342	157.9	125	https://www.orthodb.org/v10?query=150182at6656	Phosphomevalonate kinase
150251at6656	Complete	AgamP4_2R:58336577-58337711	231.2	233	https://www.orthodb.org/v10?query=150251at6656	zinc finger protein 830
150327at6656	Complete	AgamP4_3R:28746667-28747279	170.2	94	https://www.orthodb.org/v10?query=150327at6656	DNA-directed RNA polymerase II subunit RPB11
150479at6656	Complete	AgamP4_3L:38001071-38001777	210.4	136	https://www.orthodb.org/v10?query=150479at6656	probable 28S ribosomal protein S25, mitochondrial
150583at6656	Complete	AgamP4_2L:39992880-39994099	104.4	59	https://www.orthodb.org/v10?query=150583at6656	39S ribosomal protein L54, mitochondrial
150585at6656	Complete	AgamP4_3L:31393753-31394262	172.2	124	https://www.orthodb.org/v10?query=150585at6656	60S ribosomal protein L27
150667at6656	Complete	AgamP4_2L:34220144-34220670	145.3	97	https://www.orthodb.org/v10?query=150667at6656	multifunctional methyltransferase subunit TRM112-like protein
150765at6656	Complete	AgamP4_2R:31183048-31183661	194.7	111	https://www.orthodb.org/v10?query=150765at6656	mesencephalic astrocyte-derived neurotrophic factor homolog
151102at6656	Complete	AgamP4_3L:1688146-1688671	168.6	121	https://www.orthodb.org/v10?query=151102at6656	39S ribosomal protein L23, mitochondrial
151111at6656	Duplicated	AgamP4_2R:42113819-42114328	122.1	100	https://www.orthodb.org/v10?query=151111at6656	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
